node,L-CORTEX_VISUAL,L-CORTEX_SOMATOSENSORY,L-CORTEX_MOTOR,L-CORTEX_AUDITORY,L-CORTEX_TEMPORAL_ASSOC,L-CORTEX_PREFRONTAL,L-CORTEX_INSULAR,L-CORTEX_GUSTATORY,L-CORTEX_RETROSPLENIAL,L-PARAHIPPOCAMPAL/ENTORHINAL,L-HIPPOCAMPAL FORMATION,L-AMYGDALA,L-BASALGANGLIA_STRIATUM,L-BASALGANGLIA_PALLIDUM,L-SEPTUM,L-BASAL_FOREBRAIN,L-THALAMUS,L-THALAMUS_VISUAL,L-THALAMUS_AUDITORY,L-HYPOTHALAMUS,L-EPITHALAMUS/HABENULA,L-MIDBRAIN,L-PONS,L-MEDULLA,L-CEREBELLUM,L-OLFACTORY,L-LIMBIC_CORTEX,L-WHITE_MATTER,L-VENTRICLES_CSF,L-CRANIAL_NERVES,L-ISOCORTEX_MASK,L-GLOBAL_MASKS,L-BACKGROUND,R-CORTEX_VISUAL,R-CORTEX_SOMATOSENSORY,R-CORTEX_MOTOR,R-CORTEX_AUDITORY,R-CORTEX_TEMPORAL_ASSOC,R-CORTEX_PREFRONTAL,R-CORTEX_INSULAR,R-CORTEX_GUSTATORY,R-CORTEX_RETROSPLENIAL,R-PARAHIPPOCAMPAL/ENTORHINAL,R-HIPPOCAMPAL FORMATION,R-AMYGDALA,R-BASALGANGLIA_STRIATUM,R-BASALGANGLIA_PALLIDUM,R-SEPTUM,R-BASAL_FOREBRAIN,R-THALAMUS,R-THALAMUS_VISUAL,R-THALAMUS_AUDITORY,R-HYPOTHALAMUS,R-EPITHALAMUS/HABENULA,R-MIDBRAIN,R-PONS,R-MEDULLA,R-CEREBELLUM,R-OLFACTORY,R-LIMBIC_CORTEX,R-WHITE_MATTER,R-VENTRICLES_CSF,R-CRANIAL_NERVES,R-ISOCORTEX_MASK,R-GLOBAL_MASKS,R-BACKGROUND
L-HIPPOCAMPAL FORMATION,3872.386218,4908.869653,987.977446,899.734911,208.95505500000002,286.891911,33.768876999999996,3.825221,1221.6001099999999,2071.228198,1247.735444,448.005823,3026.680112,15.9845,693.785974,677.446248,1069.300419,263.455948,44.60777,1398.011529,355.94789000000003,1917.205759,1292.416069,407.360163,684.20339,1112.10353,73.751952,2798.139151,662.1230760000001,946.8620559999999,53.53333000000001,9.944809,0.0,726.083164,117.350742,246.364266,130.142934,206.308858,130.95881,10.180546,2.345742,233.019773,332.56569,424.186794,31.924315,437.986714,5.04021,268.348219,84.829828,704.7115709999999,2.782394,3.6211530000000005,347.071929,40.498791999999995,262.516885,282.542273,304.880425,641.493329,68.23744500000001,25.126806000000002,372.930047,357.55109,249.65027599999996,0.0,128.385827,0.0
L-AMYGDALA,921.558665,1015.923603,596.4049219999999,171.073564,137.02762099999998,76.78972,7.6529549999999995,0.573029,181.824639,904.519844,448.005823,139.665598,3342.52789,45.283421,304.75757500000003,125.764057,921.530068,133.2202,16.684250000000002,399.42888300000004,100.12594,247.457783,353.56624899999997,211.84286600000001,768.251796,335.58434,13.282680000000001,929.220649,252.217426,266.370816,11.37701,44.956613000000004,0.0,94.811883,68.38799399999999,125.613862,96.341048,95.663269,39.911504,14.162869,0.365333,64.706119,243.099513,152.196423,19.137295,167.824209,6.000375,30.141471000000003,31.720043,136.743863,5.235882,1.248984,213.18535,12.073556,241.230184,134.835242,169.163595,103.057052,126.64943,7.840844,227.510782,87.48526600000001,131.795774,0.0,1.930917,0.0
L-BASALGANGLIA_STRIATUM,14593.003053999999,3792.974998,466.529553,2384.63613,8298.917527000001,99.894616,80.147351,0.302641,136.525365,8395.29016,3026.680112,3342.5278899999994,317.74580000000003,111.705432,362.865747,500.134027,2719.435803,102.51476,58.436608,925.056962,969.8081000000001,1457.222479,1283.737371,311.864805,1146.956093,8379.60312,28.11949,3501.99061,663.9050500000001,720.33208,69.40557,12.30805,0.0,335.743511,572.9585969999999,362.464676,335.074071,1379.107285,83.011475,172.72016,21.87474,117.223666,4831.529708,1194.756234,349.04976,1290.145244,189.24674800000003,121.79493,239.010834,1674.977026,32.635296000000004,18.47011,752.554062,105.401593,2352.590882,1113.4693869999999,275.022909,1233.6673250000001,3098.465585,28.34651,2063.719995,547.56495,1055.142996,14.707880000000001,32.9961,0.0
L-BASALGANGLIA_PALLIDUM,70.439615,221.193725,22.412511,2.4229,7.05214,1.888565,2.63138,0.0,4.817743,64.253344,15.9845,45.283421,111.705432,0.0,3.41044,10.453045000000001,29.231433,0.0,0.0,30.29801,0.974418,14.339223,9.514391999999999,7.4116420000000005,43.19301,38.71696,0.385624,42.701617999999996,6.14057,12.30323,0.0,5.31724,0.0,0.0,10.964997,11.901844,4.878681,31.675638,0.0,2.869875,2.28594,1.4552839999999998,97.89032,39.981507,3.37678,67.1857,7.71313,0.500853,29.258249999999997,36.036,1.17278,0.0,34.887922,1.2739,73.314967,35.943587,18.51427,42.006816,92.73245,0.71918,97.431487,17.447708,50.777629,0.0,0.0,0.0
L-SEPTUM,3816.751663,317.011774,42.752462,87.801224,119.843031,111.13860600000001,6.616353,1.884553,74.838937,814.278688,693.785974,304.75757500000003,362.865747,3.41044,60.658832000000004,190.44576400000003,1649.582474,13.052133,14.165579999999999,713.862027,19.608744,441.411109,290.06338800000003,54.462371999999995,438.781813,513.2021060000001,38.690897,1382.152502,265.609283,653.8542990000001,5.052657,2.215264,0.0,203.65320899999998,320.274749,140.955692,160.789903,674.284514,70.831531,160.534035,9.759967,20.693303,1166.816091,181.281926,37.695098,309.791266,12.443819999999999,57.019144000000004,32.467848,260.784355,3.33249,6.549966,226.845617,19.287367,406.07881299999997,185.876442,37.92627,183.786947,1135.782553,0.519978,327.26363100000003,84.72304,180.05007500000002,4.28697,0.917804,0.0
L-BASAL_FOREBRAIN,271.345685,74.328172,11.234528,88.677598,59.896921999999996,13.399538,3.4725200000000003,0.0,28.360969,2463.4516599999997,677.446248,125.76405700000001,500.134027,10.453045,190.445764,21.539822,353.193378,20.538849,6.131098,244.552732,143.42585,328.399524,437.457583,28.284752,262.489287,358.924522,5.389937,759.526708,154.55748,193.51115899999996,13.19269,1.07133,0.0,49.933049,48.351941000000004,47.924399,3.428954,13.834033,12.040727,8.414786,0.879713,9.171615,464.30867,288.142447,265.49303299999997,272.893141,10.673908999999998,15.256648,118.592987,71.595361,3.08106,0.786266,193.196715,13.380059,451.173375,730.392592,56.295030999999994,91.049809,1270.356161,2.03289,534.114106,59.294388999999995,316.52398,2.70387,1.377656,0.0
L-THALAMUS,3393.775254,3456.199146,1042.276394,174.997916,523.508147,305.53260600000004,73.52542,8.570632,1158.023977,1402.1952820000001,1069.300419,921.530068,2719.435803,29.231433000000003,1649.582474,353.193378,2634.15577,32.004509,7.058349,3436.077491,204.435935,4993.860974,3532.399737,3147.598861,8818.623132,587.8286009999999,54.967421,4016.5337569999997,2568.3721490000003,1516.227527,31.760255,818.4574600000001,0.0,650.265939,622.430665,571.626115,250.05853299999998,783.0431659999999,172.306791,132.967174,17.556397,725.8386790000001,1703.9150710000001,791.042834,231.524998,1988.3111239999998,40.992334,608.883334,425.833068,1351.707325,32.836631,5.444723,1166.24411,101.528673,2101.453251,560.806304,2364.166643,3667.042688,1114.061499,127.735033,1933.279788,484.750604,619.9124089999999,3.8942300000000003,480.488165,0.0
L-THALAMUS_VISUAL,108.115901,255.251998,11.026099,33.163269,139.824544,11.085666,0.0,1.72422,13.431762,284.635257,263.45594800000003,133.22019999999998,102.51476000000001,0.0,13.052133,20.538849,32.004509,0.0,0.0,9.91522,29.44562,71.359024,150.037197,15.619651999999999,22.834745,7.38542,0.713269,173.403476,107.67939000000001,40.049517,11.214970000000001,0.383819,0.0,112.272391,7.4021159999999995,10.04496,3.40447,14.242692,0.7721899999999999,0.872015,0.0,28.059314,194.61595699999998,33.003004,1.6456600000000001,18.498540999999996,0.0,11.28046,8.44078,78.317856,0.0,0.0,11.442448,1.65122,35.832198999999996,20.007368,24.923454,18.233351,2.134041,0.0,34.860208,15.526506999999999,18.419311,0.0,0.0,0.0
L-THALAMUS_AUDITORY,101.535329,33.679377,14.21669,25.65248,34.05694,4.135027,2.54243,0.0,16.430092000000002,84.178551,44.60777,16.68425,58.436608,0.0,14.165579999999999,6.131098,7.058349,0.0,0.0,7.489504,7.46876,1.37317,11.019095,1.13781,26.615949999999998,3.29858,0.0,49.155632,73.9088,2.95296,3.67602,0.0,0.0,0.706944,0.0,0.0,2.590668,0.0,0.630326,0.0,0.0,0.466489,1.2577310000000002,0.85198,0.0,0.0,0.0,0.0,0.0,1.81728,0.0,0.0,1.9036,0.0,4.265668,1.54894,1.183634,3.128909,0.0,0.0,0.329452,2.16564,1.7477,0.0,0.0,0.0
L-HYPOTHALAMUS,696.9900260000001,434.801821,236.435644,53.301138,211.076271,446.609846,35.067956,0.930573,224.32998,2329.908777,1398.011529,399.42888300000004,925.056962,30.298009999999998,713.862027,244.552732,3436.077491,9.91522,7.489504,5036.9217960000005,250.87034300000002,1415.108784,1319.030636,560.465346,750.546888,1658.06392,76.23499600000001,2687.636884,627.047562,1485.268169,35.031195,10.842092,0.0,232.373615,567.328044,3464.43224,146.26661000000001,285.435586,748.053683,60.078604999999996,11.797531,266.72003,1187.354374,1010.052237,549.290432,3213.348226,44.608128,1971.285781,500.00141199999996,2531.282758,17.162885,3.1299900000000003,3362.934177,36.161893,1467.416837,1566.085224,334.442392,437.68833800000004,2752.633989,64.384041,2376.831229,416.991144,1779.5339179999999,5.716985,3.1089919999999998,0.0
L-EPITHALAMUS/HABENULA,64.320409,1653.972826,277.469696,56.945341,486.859831,12.732408,16.46083,0.0,75.484012,1427.0724109999999,355.94789,100.12594,969.8081000000001,0.974418,19.608744,143.42585,204.435935,29.445620000000005,7.46876,250.870343,47.1607,653.0920890000001,400.994054,32.222021,242.11864400000002,792.0377669999999,1.27769,1140.129032,79.762553,283.37811,29.576939999999997,2.52981,0.0,70.796555,39.822803,41.561228,20.195571,25.374215,7.212513,7.3238330000000005,2.6093010000000003,13.131819,307.728342,254.4402,109.08051,198.04701899999998,26.451795,2.763518,104.69951,80.148901,2.139971,0.0,205.461468,7.169652,345.92733100000004,306.825319,56.513421,99.32136,265.413222,2.836135,357.670608,46.53467,228.36189000000002,0.884303,0.717653,0.0
L-MIDBRAIN,2901.075772,1407.298538,102.751116,1508.491523,2973.459184,83.531901,129.24102,3.894545,2405.2392879999998,3232.120711,1917.205759,247.457783,1457.222479,14.339223,441.411109,328.399524,4993.860974,71.359024,1.37317,1415.108784,653.092089,1730.318012,2972.778667,4507.592009,5927.27462,809.337759,60.353176,3363.927879,2123.847338,1584.794724,38.00148,1142.726783,0.0,1101.986745,411.90238100000005,649.897228,51.46539,171.340255,110.419467,401.13948400000004,103.382734,1015.081044,367.756887,350.00127,167.345112,5329.083566,32.695489,414.413656,919.355711,4022.4862780000003,40.643833,0.904917,1711.7475570000001,194.655365,1052.966075,834.8099599999999,4001.406404,3168.656101,827.135103,157.513116,2830.603214,947.193913,526.05499,11.979169,435.654031,0.0
L-PONS,1520.059372,2910.633166,364.29852700000004,429.421648,652.473227,142.657818,33.735461,13.893894999999999,3694.542425,2313.817492,1292.4160689999999,353.56624899999997,1283.737371,9.514391999999999,290.06338800000003,437.457583,3532.399737,150.037197,11.019095,1319.030636,400.994054,2972.778667,2743.9412039999997,5786.460585,2591.048833,1150.7797659999999,73.90938700000001,2476.241948,974.875938,952.58366,28.29744,412.47977299999997,0.0,4033.654084,1213.858601,1218.325852,109.162571,585.745441,178.677989,31.77411,14.988758,2806.67355,386.034957,656.692675,118.143008,1160.863706,12.129814,166.821838,476.628013,896.228405,21.476291,0.0,721.70655,99.27721500000001,1324.6757029999999,4322.024547,6097.577869,610.919758,531.1953570000001,114.99155499999999,4977.675731,924.530641,908.862741,2.715484,97.14844399999998,0.0
L-MEDULLA,1921.537862,1069.216682,106.442842,664.933387,838.040937,45.31174,22.782888999999997,13.10105,5901.371732,845.973508,407.360163,211.84286600000001,311.864805,7.4116420000000005,54.462371999999995,28.284751999999997,3147.598861,15.619651999999999,1.13781,560.465346,32.222021,4507.592009,5786.460585,12886.276904,3224.696915,81.146065,88.885846,3114.95876,1551.849618,1483.821416,0.0,382.29880199999997,0.0,2829.507606,1366.0239660000002,571.231346,71.575205,1470.564742,130.499223,89.172777,10.935649,4674.739796,171.162755,1165.093157,123.1618,611.5755839999999,10.516183,33.303175,209.09588399999998,615.747936,66.783106,0.0,434.207154,61.696940999999995,3434.7050990000002,4860.417149,12425.091602,1731.2943989999999,798.5380419999999,168.33584000000002,4833.340446,812.219619,765.751066,6.051507,59.884215,0.0
L-CEREBELLUM,4016.6086840000003,1413.806153,677.186514,460.37035000000003,1087.689001,162.99972699999998,105.845268,2.73262,1601.610491,1741.82496,684.20339,768.251796,1146.956093,43.19301,438.781813,262.489287,8818.623132,22.834745,26.615949999999998,750.546888,242.11864400000002,5927.27462,2591.048833,3224.696915,17087.629652,927.716533,61.299552000000006,4744.121349999999,3890.378514,974.054177,22.043397,2573.048583,0.0,774.829218,694.124416,364.982061,194.792384,459.665149,105.52991200000001,1060.636816,120.79466599999999,1236.110847,431.33720500000004,658.161605,596.769446,3162.043549,50.623908,310.569932,416.571703,3041.935938,51.952905,15.947492,839.1357849999999,331.391928,5647.416492,1835.185248,1206.379064,6099.614939,2063.1063050000002,183.75843799999998,4290.656285999999,833.83544,529.514499,17.139249,715.24629,0.0
L-OLFACTORY,336.365686,3452.344489,629.5591499999999,145.492051,1209.835032,18.454273,265.01367,56.370400000000004,110.050051,4771.303095,1112.1035299999999,335.58434,8379.603120000002,38.71696,513.202106,358.924522,587.828601,7.385420000000001,3.29858,1658.06392,792.037767,809.337759,1150.7797659999999,81.14606500000001,927.716533,194.34775199999999,55.78666,3518.582055,394.32806800000003,2053.1604110000003,32.6128,3.65558,0.0,309.157234,75.20838499999999,43.840472,30.494256,52.360886,4.501793,10.524972,5.42295,46.907164,611.060549,717.769072,229.861729,451.35933000000006,20.12955,26.185519999999997,213.66634000000002,140.446037,5.56574,0.853039,1619.430056,19.96324,451.103613,1014.7316269999999,139.874382,145.638418,382.336089,3.4980460000000004,951.728534,155.318101,1045.1324100000002,0.704122,0.0,0.0
L-LIMBIC_CORTEX,374.803196,621.116355,44.030042,121.15497400000001,144.842884,36.864217,13.35723,0.0,21.284741,168.98970300000002,73.751952,13.282680000000001,28.11949,0.385624,38.690897,5.389937,54.967421,0.713269,0.0,76.234996,1.27769,60.353176,73.909387,88.885846,61.299552000000006,55.78666,3.288716,138.583483,36.218325,40.20919,0.0,0.738121,0.0,21.264326,38.545657,21.749372,18.335329,15.241226,91.227566,2.3753919999999997,0.354064,13.483697999999999,69.54649500000001,28.93067,3.738542,39.466855,4.824834,2.633236,7.745119,34.662005,0.561182,0.80041,24.941363,2.509537,99.402826,21.431683,12.462542,24.098664,42.067273,3.38126,66.761724,9.272191,18.187832,0.0,0.377783,0.0
L-WHITE_MATTER,4561.01021,6048.658405,757.935933,822.535936,1406.500766,391.826753,211.15095000000002,21.722936,4272.035079,6249.498058,2798.139151,929.2206489999999,3501.9906100000003,42.701617999999996,1382.152502,759.5267080000001,4016.533757,173.403476,49.155632,2687.636884,1140.129032,3363.927879,2476.241948,3114.95876,4744.12135,3518.5820550000003,138.583483,3775.227898,1155.27123,1098.310089,92.323726,469.00422499999996,0.0,1084.783298,753.254082,1340.889771,205.61807000000002,451.66899,520.961694,438.775439,44.600501,1348.303113,1296.268016,920.5565310000001,628.054275,2181.866304,24.089897999999998,2053.398201,452.55644500000005,1202.907762,42.622918,17.472444,1522.450785,131.099515,2923.264256,2139.317696,1572.653362,2189.824273,1915.218692,121.814078,2589.840897,819.350239,1076.404923,5.463707,123.58438499999998,0.0
L-VENTRICLES_CSF,1803.820666,1634.973632,598.860156,435.104887,332.057902,251.74797,23.249199,0.780732,2488.193773,1282.019323,662.1230760000001,252.217426,663.9050500000001,6.14057,265.609283,154.55748,2568.3721490000003,107.67939,73.9088,627.047562,79.762553,2123.847338,974.875938,1551.849618,3890.378514,394.32806800000003,36.218325,1155.27123,291.6311,458.1905,9.980920000000001,354.119933,0.0,328.420982,237.819681,353.670467,75.925158,288.85866699999997,80.918874,65.323131,5.084402000000001,558.406217,587.515504,367.086101,96.586042,468.04284,6.9012709999999995,64.573843,134.035505,462.952114,20.090449999999997,3.087456,394.69849500000004,44.149387,1094.760898,436.75530000000003,573.553332,1567.17051,304.724146,42.902649999999994,681.393747,231.124731,207.749119,5.76576,245.690671,0.0
L-CRANIAL_NERVES,607.060152,975.959334,166.03098699999998,179.662981,387.934906,209.978757,33.335469,1.28199,1084.172249,925.059646,946.8620559999999,266.370816,720.3320799999999,12.30323,653.854299,193.511159,1516.227527,40.049517,2.95296,1485.268169,283.37811,1584.794724,952.58366,1483.821416,974.054177,2053.1604110000003,40.20919,1098.310089,458.1905,377.255946,22.757223,131.66456,0.0,510.650053,416.927246,1326.943606,88.262182,168.726389,260.01056,12.122651999999999,7.103719,845.149278,202.977546,398.323996,74.06393500000001,837.606898,2.750935,310.84517999999997,175.10594,636.571355,3.8382500000000004,0.0,830.923002,34.636312000000004,464.748511,396.280755,1339.277717,275.913232,248.84322500000002,73.745474,1913.477056,178.253638,460.304484,0.0,6.350426,0.0
L-ISOCORTEX_MASK,6.852667,168.017366,27.775305000000003,6.49907,8.443979,2.1030699999999998,0.0,0.0,5.623414,152.8138,53.53333000000001,11.37701,69.40557,0.0,5.052657,13.19269,31.760255,11.214970000000001,3.67602,35.031195,29.576939999999997,38.00148,28.29744,0.0,22.043397,32.6128,0.0,92.323726,9.980920000000001,22.757223,0.0,0.0,0.0,9.85663,2.3210699999999997,2.345079,2.237275,3.3564520000000004,0.308708,0.0,0.0,2.784436,20.646797,25.514413,7.51183,11.05843,2.03802,0.653042,2.08517,5.412843,1.09379,0.0,36.463118,0.0,13.075573,25.8125,3.52292,2.9103879999999998,8.602332,0.0,20.376023,5.48649,28.948223000000002,0.0,0.0,0.0
