node,L-CORTEX_VISUAL,L-CORTEX_SOMATOSENSORY,L-CORTEX_MOTOR,L-CORTEX_AUDITORY,L-CORTEX_TEMPORAL_ASSOC,L-CORTEX_PREFRONTAL,L-CORTEX_INSULAR,L-CORTEX_GUSTATORY,L-CORTEX_RETROSPLENIAL,L-PARAHIPPOCAMPAL/ENTORHINAL,L-HIPPOCAMPAL FORMATION,L-AMYGDALA,L-BASALGANGLIA_STRIATUM,L-BASALGANGLIA_PALLIDUM,L-SEPTUM,L-BASAL_FOREBRAIN,L-THALAMUS,L-THALAMUS_VISUAL,L-THALAMUS_AUDITORY,L-HYPOTHALAMUS,L-EPITHALAMUS/HABENULA,L-MIDBRAIN,L-PONS,L-MEDULLA,L-CEREBELLUM,L-OLFACTORY,L-LIMBIC_CORTEX,L-WHITE_MATTER,L-VENTRICLES_CSF,L-CRANIAL_NERVES,L-ISOCORTEX_MASK,L-GLOBAL_MASKS,L-BACKGROUND,R-CORTEX_VISUAL,R-CORTEX_SOMATOSENSORY,R-CORTEX_MOTOR,R-CORTEX_AUDITORY,R-CORTEX_TEMPORAL_ASSOC,R-CORTEX_PREFRONTAL,R-CORTEX_INSULAR,R-CORTEX_GUSTATORY,R-CORTEX_RETROSPLENIAL,R-PARAHIPPOCAMPAL/ENTORHINAL,R-HIPPOCAMPAL FORMATION,R-AMYGDALA,R-BASALGANGLIA_STRIATUM,R-BASALGANGLIA_PALLIDUM,R-SEPTUM,R-BASAL_FOREBRAIN,R-THALAMUS,R-THALAMUS_VISUAL,R-THALAMUS_AUDITORY,R-HYPOTHALAMUS,R-EPITHALAMUS/HABENULA,R-MIDBRAIN,R-PONS,R-MEDULLA,R-CEREBELLUM,R-OLFACTORY,R-LIMBIC_CORTEX,R-WHITE_MATTER,R-VENTRICLES_CSF,R-CRANIAL_NERVES,R-ISOCORTEX_MASK,R-GLOBAL_MASKS,R-BACKGROUND
R-CORTEX_VISUAL,2402.117564,5118.480595,6337.357211,65.917132,301.003717,2935.357367,246.384743,43.996432999999996,1497.259493,272.68424600000003,298.31611200000003,509.12222699999995,562.441455,6.561118,182.478244,130.43023399999998,1175.666837,43.346902,6.998377,577.977392,51.301965,2866.890823,3311.56133,11011.135739,2034.731287,894.757122,42.264292,2657.579062,544.174884,536.513721,2.597322,59.667528000000004,0.0,3325.549916,5035.547904,4515.966872,2940.846461,1333.574876,3098.425331,6415.629049,1666.695188,833.078308,421.242455,1107.877181,836.952741,4024.90112,206.51384000000002,292.905231,797.466453,1984.760108,82.385711,1.646895,780.924359,299.526704,2011.098789,2422.587776,4273.982626999999,1566.859893,12790.887129,116.58523699999999,2249.0295029999997,809.952239,525.048085,5.707277,335.70771900000005,0.0
R-CORTEX_SOMATOSENSORY,749.809444,1514.46138,5820.72527,19.9575,631.804187,2866.712775,91.206207,16.43824,1014.899241,92.075156,52.550731999999996,71.711974,341.833086,0.767755,90.468147,43.480288,824.747516,4.29228,0.0,2013.228752,17.34073,2347.919377,5734.56375,7792.373616,701.904734,302.869383,17.04282,2838.426691,315.617689,2262.3367590000003,2.23126,5.301284,0.0,5035.547904,14970.588476,15978.125434,838.707262,252.36181299999998,4762.71597,5286.946857,1258.432724,660.633945,1302.185379,5025.12846,1511.682709,7776.745745,662.398402,138.194478,1203.5462459999999,4049.139417,26.423583999999998,25.267277,3917.9479,443.642395,1500.695911,1628.96408,3330.3197600000003,2170.053252,11892.250442999999,171.432227,3284.221678,1142.9563039999998,2491.366618,25.412958,169.032007,0.0
R-CORTEX_MOTOR,2088.2354720000003,1135.734492,1722.193015,81.242873,145.79632800000002,852.493109,113.082412,37.201937,537.112638,872.5221779999999,382.310115,750.643981,2697.020804,20.701734000000002,267.64817899999997,736.212873,2620.34673,10.740959,8.576117,7967.106178999999,39.324408000000005,1578.566414,2107.9279659999997,2216.699251,981.763268,1045.705075,77.170445,4099.831509,1223.054317,2553.92928,2.2045,13.901037,0.0,4515.966872,15978.125434,12427.811444,529.359688,83.75742100000001,3756.80026,1667.130175,135.281828,1749.084593,25.989181000000002,259.277264,454.068674,4808.181914,6.102625,112.028062,3326.354554,1783.764455,9.978992,0.0,3431.353999,98.286621,598.784329,249.785773,289.219253,758.515726,5458.593282,115.958128,1441.577196,388.854719,589.6451020000001,1.33844,162.878686,0.0
R-CORTEX_AUDITORY,256.043206,1003.758503,1476.8030270000002,6.84429,7.32785,684.086207,51.333310999999995,1.6284,325.56166,39.112437,27.42102,14.677238,54.538416999999995,0.5523,27.823266999999998,8.153116,97.30696800000001,0.0,2.01732,82.778422,1.95652,89.798988,55.654050999999995,151.220572,31.547469999999997,104.7355,8.136084,108.741007,26.153937,19.349792,0.0,2.287109,0.0,2940.846461,838.707262,529.359688,375.163142,175.413102,558.074973,2120.736164,732.228103,157.456916,591.2237269999999,436.259581,34.779492000000005,569.629777,0.713459,28.893945000000002,89.846924,144.902355,1.0172,0.0,245.78323,87.387049,331.41900300000003,717.914659,2535.147163,141.496764,1236.873835,17.987481,1650.5999259999999,140.125619,322.62978799999996,0.872695,48.418200000000006,0.0
R-CORTEX_TEMPORAL_ASSOC,357.88906299999996,551.712635,398.821759,7.557982,56.364534,141.534526,37.169172,4.033141,91.58359,40.965457,34.297349,13.983284999999999,93.022958,0.992463,25.879401,17.096868,875.470106,3.243127,0.0,72.315792,27.38566,153.064223,429.543714,586.658678,1224.660144,110.268546,2.1819,239.82407,454.31696,66.78448900000001,3.02128,71.13863199999999,0.0,1333.574876,252.361813,83.75742100000001,175.413102,149.330126,49.804858,999.8397,170.774474,65.352541,1153.5687369999998,146.402396,89.814155,1033.869127,92.568096,143.700952,114.359926,644.8038640000001,1.44543,0.0,150.57280799999998,59.307015,675.662221,768.963861,1699.112873,252.091732,2124.53537,6.279852,1079.9551960000001,232.475041,109.893182,2.05045,15.89257,0.0
R-CORTEX_PREFRONTAL,641.688265,606.425105,2492.198965,10.227409,26.830075,646.469046,19.048664,2.4619099999999996,1225.0493999999999,352.706082,145.699957,265.485402,2093.933956,5.486545,52.341219,426.00986,595.859974,1.426872,0.0,169.840594,7.417793,205.550816,319.233774,461.363855,290.787844,1662.943644,35.455945,477.134086,204.523488,194.20504,0.0,15.304803,0.0,3098.425331,4762.71597,3756.80026,558.074973,49.804857999999996,544.686604,1421.8649659999999,183.086982,1681.239414,5.947386999999999,116.820405,18.187317999999998,365.427012,5.960888,5.052811,164.045096,182.81106,11.489299,0.0,89.878102,12.482645999999999,72.628617,20.433625,30.125793,173.704918,1687.650801,20.266258,164.855481,67.443857,37.672364,0.0,25.641534,0.0
R-CORTEX_INSULAR,332.319783,1247.1610249999999,2804.7323730000003,5.053502,10.269653,1187.401451,38.236533,3.83329,1153.2189429999999,55.634495,26.13146,34.161227000000004,59.249122,0.0,43.52887,12.901387,192.571699,1.0441,0.37702,162.845971,7.136547,119.699271,95.513345,136.44463,116.046301,169.21464,12.69867,202.903589,56.973291,49.396974,0.0,0.0,0.0,6415.629049,5286.946857,1667.130175,2120.736164,999.8397,1421.864966,293.101938,427.42763,1782.2044349999999,115.461898,254.987394,293.670463,1769.399748,9.62953,7.611389000000001,110.26562000000001,247.227586,1.27174,0.0,82.467239,21.77063,67.111215,195.54956800000002,23.293992,285.726297,2741.4627020000003,45.706666,376.214283,91.997451,46.53402,0.0,2.92743,0.0
R-CORTEX_GUSTATORY,23.884927,128.5225,335.628457,0.0,0.682479,137.88596800000002,3.186869,0.0,136.360162,4.34254,4.386263,0.0,4.45288,0.0,0.0,0.0,13.032225,0.0,0.0,12.320534,0.0,7.039509000000001,13.723481000000001,14.681082,13.532559,12.659437,0.77225,14.271749999999999,0.757202,7.80242,0.0,1.21709,0.0,1666.695188,1258.432724,135.281828,732.228103,170.774474,183.086982,427.42763,6.71478,207.070333,6.96457,11.021901999999999,133.205252,345.290074,0.0,0.0,5.92301,28.677013,0.0,0.0,14.23619,37.011491,10.911869,34.549058,2.242154,36.363034999999996,602.65906,5.56644,50.568193,4.333298,12.122290000000001,0.0,2.448392,0.0
R-CORTEX_RETROSPLENIAL,1892.141803,1629.788478,2624.906437,23.228905,79.33511399999999,1144.8645119999999,47.47164,1.519,515.33842,142.844508,132.807422,143.823671,118.0218,0.0,37.467465000000004,27.428366,5535.4074980000005,4.23913,2.01707,138.691937,10.352219999999999,468.321309,499.17233100000004,2677.749651,1420.405368,159.104448,17.962944999999998,1628.0288759999999,1036.908334,132.711142,0.0,371.876858,0.0,833.0783080000001,660.633945,1749.084593,157.456916,65.352541,1681.2394140000001,1782.204435,207.070333,345.41556,33.775558,719.3460500000001,312.341098,1921.833995,46.439586000000006,96.50359499999999,314.713083,511.746952,256.71697,1.00244,234.659798,42.989616,138.84897999999998,62.862287,72.608644,241.13601500000001,6117.9599100000005,36.61498,551.778538,143.68714599999998,154.215323,5.863395,5.5266470000000005,0.0
R-PARAHIPPOCAMPAL/ENTORHINAL,128.18246,178.240884,40.971702,6.811948999999999,7.394331,5.284069,15.685078999999998,10.913999,29.808068,26.166225,5.224139,45.902294999999995,157.79703899999998,3.75004,12.80877,67.487436,249.784764,0.0,0.0,202.833784,2.7325999999999997,55.207644,43.793664,18.035654,51.55496599999999,61.028334,2.46521,127.382609,73.91138099999999,58.897489,0.0,0.0,0.0,421.242455,1302.185379,25.989181000000002,591.223727,1153.568737,5.947386999999999,115.46189799999999,6.96457,33.775558,333.077232,1070.057053,668.2851069999999,1575.7371,373.796579,100.21079399999999,379.943656,1495.099706,23.984799999999996,0.0,639.55417,37.082417,207.57311199999998,260.70268400000003,319.179447,805.58534,2392.086451,9.300233,1113.842103,107.943541,173.130631,4.320304999999999,7.700157,0.0
R-HIPPOCAMPAL FORMATION,299.22573,518.572237,260.489715,8.792732,68.754637,151.90427,17.066446,5.02048,314.47234299999997,41.604897,32.585369,22.222503999999997,66.556523,3.78522,14.012291999999999,15.749548,170.966736,2.60068,3.23429,228.277661,3.724555,523.410914,1054.132517,1819.261308,293.804498,89.407866,5.355442999999999,656.76859,79.751882,353.20625600000005,1.52971,1.03004,0.0,1107.877181,5025.12846,259.277264,436.259581,146.402396,116.820405,254.98739400000002,11.021902,719.34605,1070.057053,645.552956,342.644518,747.665807,77.93822999999999,25.64293,196.521187,731.5526619999999,23.670979000000003,1.01083,307.250058,13.427661999999998,422.586572,388.135157,1154.858231,524.908897,1932.3542249999998,19.174979,1250.949576,133.50665899999998,229.94087199999998,0.978167,46.99497,0.0
R-AMYGDALA,510.07215099999996,325.136698,45.169347,16.239644000000002,15.437156,14.259397,51.797333,33.083059000000006,127.509624,19.123087,26.787129,9.089367,175.837163,21.667360000000002,17.600199,28.086068999999995,294.594173,1.28221,0.0,182.317885,6.218222,732.659443,120.909853,88.224396,1043.9985760000002,96.47265399999999,2.84592,280.689016,78.11335799999999,38.522079000000005,0.853677,0.0,0.0,836.9527410000001,1511.682709,454.068674,34.779492,89.814155,18.187318,293.670463,133.205252,312.341098,668.2851069999999,342.644518,207.06572,409.623853,87.246811,33.43257,77.68464,557.990675,1.479168,3.2106199999999996,288.220276,21.793568999999998,1688.9946750000001,221.80123999999998,95.157927,1093.67808,2179.5035810000004,4.215462,605.07363,111.337788,213.994582,1.4260380000000001,8.80952,0.0
R-BASALGANGLIA_STRIATUM,3838.9237970000004,4550.2446390000005,1597.361377,89.52139700000001,176.86248799999998,407.832175,709.7378160000001,243.23381,1947.8774349999999,174.822168,200.33494900000002,83.611513,723.2515500000001,32.101060000000004,213.969281,92.07992999999999,1250.843552,8.22123,1.36022,778.057805,39.61234,2784.665751,516.137315,426.884664,1047.752528,656.362305,37.47524,780.956911,242.177391,324.3399,0.0,9.14848,0.0,4024.90112,7776.745745,4808.181914,569.629777,1033.869127,365.427012,1769.399748,345.290074,1921.833995,1575.7370999999998,747.665807,409.623853,2530.196,139.091389,381.98183,975.35256,3382.512278,20.07159,4.85518,1778.221711,96.83635000000001,3185.258639,637.4805250000001,174.043366,935.8155210000001,5884.284627,92.84096,1971.906559,383.502256,1178.854783,14.23084,24.940453,0.0
R-BASALGANGLIA_PALLIDUM,123.87369500000001,62.221471,10.22451,3.35373,10.09542,3.276878,13.883130999999999,5.763120000000001,47.596689999999995,4.681743000000001,5.138999999999999,4.818811,50.581128,1.44917,18.24853,14.27004,123.663854,0.0,0.0,141.619005,0.0,139.047208,34.53,17.365426,176.10525,16.78965,0.0,65.29063000000001,27.54534,19.306055,0.0,0.0,0.0,206.51384000000002,662.398402,6.102625,0.713459,92.568096,5.960888,9.629529999999999,0.0,46.439586,373.796579,77.93823,87.24681099999998,139.091389,0.0,2.157353,17.610031,207.588984,0.0,0.0,191.984766,4.235609999999999,86.918257,114.77574,8.507951,92.55015600000002,72.282934,2.59096,86.910688,10.268979999999999,207.53824999999998,0.0,3.37616,0.0
R-SEPTUM,253.717399,763.2726279999999,179.415324,1.80525,16.91896,14.15357,159.53955000000002,47.61527,84.014959,17.307454,16.158062,31.131329,254.88231,1.68003,37.50384,26.83744,395.843206,0.0,0.0,773.21365,12.05359,83.98805,64.119067,22.32633,39.741527,73.851181,1.46125,194.152954,53.52077,207.611104,0.0,0.0,0.0,292.905231,138.194478,112.028062,28.893945,143.700952,5.052811,7.611389,0.0,96.503595,100.21079399999999,25.64293,33.43257,381.98183,2.1573529999999996,8.47324,197.032198,198.61889,0.0,0.0,225.63025,10.41731,44.257263,47.027373,21.50533,79.673946,583.33532,3.50316,156.952909,23.885941,42.152554,0.0,0.924571,0.0
R-BASAL_FOREBRAIN,1651.08833,1780.046509,234.80728200000001,51.63812600000001,57.393528,46.601944,337.130761,161.34162,487.862748,37.559056,70.800143,21.992966,276.38206099999996,6.2782,78.08986,13.967859,520.467535,4.74907,0.0,153.305305,31.47437,463.81783900000005,105.779893,138.707467,155.48336799999998,226.336855,19.43769,259.912508,109.07262,111.79926,0.0,0.0,0.0,797.466453,1203.546246,3326.354554,89.846924,114.359926,164.045096,110.26562,5.92301,314.713083,379.943656,196.521187,77.68464,975.35256,17.610031,197.032198,21.348614,1041.137222,9.304152,0.627624,273.841425,61.267810000000004,464.407644,119.87259499999999,34.884661,253.03957,1063.90067,14.285709999999998,447.06338999999997,112.78160700000001,212.09568000000002,3.54346,7.7301400000000005,0.0
R-THALAMUS,2523.395007,5350.016878,602.963428,383.010533,572.700839,242.00469,1178.887529,439.132111,473.711727,290.06821,570.7146799999999,736.853893,4102.361561000001,82.461005,212.022361,1310.084465,2160.510921,284.95539,30.44097,1847.691726,232.596112,1815.369954,2126.969521,1290.542911,720.907478,3784.39223,136.86638,2375.095499,406.68175299999996,1460.480483,5.804006,27.224712,0.0,1984.760108,4049.139417,1783.764455,144.902355,644.8038640000001,182.81106,247.227586,28.677013,511.74695199999996,1495.099706,731.5526619999999,557.990675,3382.512278,207.588984,198.61889,1041.137222,10319.823274,31.84083,2.5471570000000003,2128.964685,31.435401,1686.648804,1025.027924,886.7695409999999,4255.376761,4917.449283,24.037150999999998,3049.547977,1981.8067170000002,1486.6889350000001,2.938353,835.7312089999999,0.0
R-THALAMUS_VISUAL,42.148706,34.084981,16.407852,0.0,24.00858,22.005921,0.0,0.0,86.452315,0.842628,2.011486,3.05553,0.0,0.0,0.498772,0.0,27.494097,0.0,0.0,103.909516,0.0,27.27645,272.18946,671.373167,4.488749,4.925413,0.0,86.30361500000001,7.65024,169.49407,0.0,0.0,0.0,82.385711,26.423584,9.978992,1.0172,1.44543,11.489299,1.27174,0.0,256.71697,23.9848,23.670979000000003,1.479168,20.07159,0.0,0.0,9.304152,31.840830000000004,0.0,0.0,20.42197,1.5289,49.64264,134.977778,165.84675499999997,12.287639,48.45273,4.10987,42.351042,2.5621270000000003,19.06385,0.0,1.86916,0.0
R-THALAMUS_AUDITORY,1.31054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.949115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545634,0.0,4.6096699999999995,3.763413,15.186842,0.579768,0.0,0.0,0.0,0.0,0.794255,0.0,0.0,0.0,1.646895,25.267277,0.0,0.0,0.0,0.0,0.0,0.0,1.00244,0.0,1.01083,3.2106199999999996,4.855180000000001,0.0,0.0,0.627624,2.5471570000000003,0.0,0.0,3.19266,0.0,8.70887,2.42303,8.768809000000001,0.0,7.710516,0.0,0.979558,0.0,1.9359449999999998,0.0,0.0,0.0
R-HYPOTHALAMUS,2921.432542,873.9282029999999,125.063767,96.772295,91.902748,40.943137,86.184556,67.62087,924.4950369999999,157.519382,151.51173,233.49122100000002,667.649566,146.935852,67.83980600000001,125.650634,1743.5788559999999,5.2328790000000005,0.941314,3294.510985,21.991385,1613.949683,310.588686,603.928579,2097.247334,322.616002,10.869039,900.426119,429.335168,327.536922,2.25657,19.3375,0.0,780.924359,3917.9479,3431.353999,245.78323,150.57280799999998,89.878102,82.467239,14.23619,234.659798,639.55417,307.250058,288.220276,1778.2217110000001,191.98476599999998,225.63025,273.841425,2128.964685,20.421969999999998,3.19266,1106.514844,37.9611,605.574766,550.183527,364.300307,850.676974,2273.538498,19.848688,1144.245772,343.955445,349.61828299999996,9.81288,108.54673199999999,0.0
R-EPITHALAMUS/HABENULA,40.639954,95.842774,92.224706,0.0,0.0,41.190138000000005,13.186430000000001,0.0,22.859559,7.523233000000001,2.919943,0.756052,2.396705,0.0,3.1365600000000002,2.73989,12.265714000000001,0.0,0.0,13.108944,0.0,13.18969,7.97281,13.682984,5.141230999999999,18.626707,0.569436,22.487782000000003,1.904845,5.571540000000001,0.0,0.0,0.0,299.526704,443.642395,98.286621,87.387049,59.307015,12.482645999999999,21.77063,37.011491,42.989616,37.082417,13.427662,21.793569,96.83635,4.235609999999999,10.41731,61.26781,31.435401000000002,1.5289,0.0,37.9611,0.0,11.788312,10.798046,1.956798,12.981143,70.834609,0.64915,36.44436,9.00494,5.4233329999999995,0.0,0.0,0.0
R-MIDBRAIN,887.237381,866.772031,316.3584,36.997177,529.924348,241.700189,87.252269,18.854174999999998,289.806678,65.70941,93.275862,131.977831,348.748319,12.156848,39.035599,111.165336,694.922048,13.053126,0.0,407.838058,26.887964,1212.9025100000001,1111.625555,1770.1617840000001,3735.717256,478.088281,9.558977,1301.280647,850.8621370000001,454.896211,0.0,879.1694129999998,0.0,2011.098789,1500.695911,598.784329,331.419003,675.662221,72.628617,67.111215,10.911869,138.84898,207.57311199999998,422.586572,1688.994675,3185.258639,86.918257,44.257263,464.40764399999995,1686.648804,49.64264,8.708870000000001,605.5747660000001,11.788312000000001,963.148258,401.657227,393.106118,938.606992,4434.854862,10.671293,1509.440696,362.406694,439.03103200000004,3.63681,50.209852999999995,0.0
R-PONS,470.40160399999996,208.523086,38.24478,3.592843,387.618857,5.479837,22.155387,20.63582,36.963569,29.076252,27.079732,83.182396,174.918111,8.51876,18.900954,42.581614,4348.1101530000005,1.37448,0.0,316.018847,8.761229,335.792318,2070.236398,1060.528436,4248.489338,64.941925,3.74126,2469.880832,1229.21284,218.883521,0.0,36.888729000000005,0.0,2422.587776,1628.96408,249.785773,717.914659,768.963861,20.433625,195.54956800000002,34.549058,62.862287,260.702684,388.135157,221.80124,637.480525,114.77574,47.027373,119.87259499999999,1025.027924,134.977778,2.42303,550.183527,10.798046000000001,401.657227,1494.297428,2996.798769,1617.159603,901.602581,0.0,2001.092996,844.714164,234.62036,1.63305,97.253185,0.0
R-MEDULLA,125.364954,72.572481,46.67857,2.5060320000000003,1188.951159,17.527869000000003,35.553822000000004,7.711746,17.932502,157.723034,126.614047,289.764641,240.654253,11.437819999999999,17.41547,54.402549,1332.268171,2.9628259999999997,1.033372,265.445113,231.587462,760.243357,5523.805487,3625.911056,1169.593233,455.939688,1.055532,1350.631206,526.058602,585.647154,11.016507,149.1611,0.0,4273.982627,3330.31976,289.219253,2535.147163,1699.112873,30.125793,23.293992,2.242154,72.608644,319.179447,1154.858231,95.157927,174.043366,8.507951,21.50533,34.884660999999994,886.7695409999999,165.846755,8.768809000000001,364.30030700000003,1.956798,393.106118,2996.798769,2062.546102,2159.700207,216.92207200000001,2.17912,3209.701635,1014.37126,741.220897,0.0,190.409212,0.0
R-CEREBELLUM,1048.900336,2002.669617,534.29033,224.187294,756.078539,207.406708,737.7377309999999,95.122954,202.599706,1205.5971690000001,508.603617,647.832328,2476.681595,56.478091000000006,93.713169,660.98968,963.322088,150.713063,20.549598,837.563579,482.855779,1179.6806649999999,1673.815394,678.615534,3275.015072,3044.794757,49.800176,4659.65599,872.345539,615.930791,9.54757,1191.2606999999998,0.0,1566.859893,2170.0532519999997,758.515726,141.496764,252.091732,173.704918,285.726297,36.363034999999996,241.136015,805.58534,524.908897,1093.67808,935.815521,92.550156,79.673946,253.03957000000003,4255.3767609999995,12.287638999999999,0.0,850.6769740000001,12.981143,938.606992,1617.159603,2159.700207,4711.377522,3395.2501209999996,11.010352,5812.332823,2254.131105,979.896047,0.624041,119.69246600000001,0.0
R-OLFACTORY,3724.632702,6146.476266000001,5149.51894,54.894718,151.738521,2505.220575,682.5411369999999,58.69688599999999,3856.360772,393.398825,342.928609,193.74954599999998,838.171664,30.687913,442.14077599999996,204.40366,2132.574952,10.940937,0.0,2287.300177,48.838733000000005,1520.716891,856.703433,721.865191,888.2691120000001,1868.616783,79.144065,1935.25223,588.671923,1006.88314,0.0,21.657043,0.0,12790.887129,11892.250442999999,5458.593282,1236.873835,2124.53537,1687.650801,2741.4627020000003,602.65906,6117.9599100000005,2392.086451,1932.354225,2179.5035810000004,5884.284627,72.282934,583.33532,1063.90067,4917.449283,48.45273,7.710516,2273.538498,70.834609,4434.854862,901.6025810000001,216.922072,3395.250121,6665.118736,106.991066,4593.673226,721.7820009999999,1370.215419,13.86705,31.665076,0.0
R-LIMBIC_CORTEX,15.683875,50.683116,97.68166000000001,0.0,1.8628749999999998,32.026506,1.48375,0.0,28.8302,7.227664,3.5227500000000003,2.97266,7.547018,0.0,2.48394,0.0,13.469859,0.0,0.656709,18.569395,0.0,18.222992,7.404636,4.756969,12.582327999999999,11.471309999999999,1.85206,18.686856,2.93702,12.085799999999999,0.0,0.747545,0.0,116.58523699999999,171.43222699999998,115.958128,17.987481,6.279852,20.266258,45.706666,5.56644,36.614979999999996,9.300233,19.174979,4.2154620000000005,92.84096,2.59096,3.50316,14.285709999999998,24.037151,4.10987,0.0,19.848688,0.64915,10.671293,0.0,2.17912,11.010352,106.991066,0.0,20.525765,6.802053000000001,4.433921,0.0,1.03872,0.0
R-WHITE_MATTER,3713.977246,2333.021106,581.253549,1143.00833,1291.6298980000001,244.41723100000002,760.399349,157.41022,1189.031305,294.288402,325.207188,550.22335,1637.759908,94.62487399999999,122.114434,536.92104,2564.809154,39.520065,4.470890000000001,1480.773394,201.60154,2568.654615,2813.555799,2050.385931,5201.581272,2463.049026,43.382981,3926.419852,1025.634795,753.605772,6.7177679999999995,151.28952999999998,0.0,2249.0295029999997,3284.221678,1441.5771960000002,1650.5999259999999,1079.955196,164.855481,376.214283,50.568192999999994,551.778538,1113.842103,1250.949576,605.07363,1971.906559,86.910688,156.952909,447.06339,3049.5479769999997,42.351042,0.979558,1144.245772,36.44436,1509.4406960000001,2001.0929959999999,3209.701635,5812.332823,4593.673226,20.525765,3031.6468520000003,2393.176508,980.9734990000001,0.0,406.87020199999995,0.0
R-VENTRICLES_CSF,675.695285,799.0413900000001,179.098822,133.619267,388.774709,49.299606,441.637816,95.66991999999999,78.76165,408.75371900000005,267.16675100000003,345.29695999999996,1318.863965,24.528850000000002,27.135997,357.762357,492.972874,130.9441,20.946142000000002,449.826319,181.41881999999998,522.426639,701.828973,201.772867,1347.001004,1530.4776799999997,14.84219,2812.961799,207.031326,251.522701,5.50409,66.9734,0.0,809.952239,1142.956304,388.854719,140.125619,232.47504099999998,67.443857,91.99745100000001,4.333298,143.68714599999998,107.94354100000001,133.50665899999998,111.337788,383.502256,10.268979999999999,23.885941,112.78160700000001,1981.8067170000002,2.5621270000000003,0.0,343.955445,9.00494,362.406694,844.714164,1014.37126,2254.131105,721.782001,6.802053000000001,2393.176508,211.15572,292.82671,0.0,41.269569999999995,0.0
R-CRANIAL_NERVES,898.864524,220.98582299999998,85.990264,19.019645,135.35319,32.486855,46.037513000000004,14.669699999999999,360.265204,71.036283,53.590906999999994,61.170958999999996,112.50253900000001,42.4062,22.285181,37.217604,303.98823400000003,0.696482,0.0,466.73003,54.866600000000005,750.410342,562.6929729999999,447.842677,1131.350538,133.26433699999998,1.2400479999999998,448.25717199999997,198.94824,164.025007,0.89086,20.31418,0.0,525.048085,2491.366618,589.645102,322.629788,109.893182,37.672364,46.53402,12.12229,154.215323,173.130631,229.940872,213.994582,1178.854783,207.53825,42.152554,212.09568000000002,1486.6889350000001,19.063850000000002,1.9359449999999998,349.618283,5.4233329999999995,439.03103200000004,234.62036,741.2208969999999,979.896047,1370.215419,4.433921,980.973499,292.82671,121.55874999999999,3.08489,45.822764,0.0
R-ISOCORTEX_MASK,2.33044,3.34013,1.120635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965684,0.0,5.89776,0.0,0.0,3.89507,0.0,1.25524,0.0,0.0,0.0,0.0,0.0,4.501361,0.0,0.0,0.0,0.0,0.0,5.707277,25.412958,1.33844,0.872695,2.05045,0.0,0.0,0.0,5.863395,4.320304999999999,0.978167,1.4260380000000001,14.23084,0.0,0.0,3.54346,2.938353,0.0,0.0,9.81288,0.0,3.63681,1.63305,0.0,0.624041,13.86705,0.0,0.0,0.0,3.08489,0.0,0.0,0.0
R-GLOBAL_MASKS,169.630162,57.235107,40.80196,6.9883109999999995,72.463655,8.034834,190.908363,16.139066,3.27379,105.5954,152.599721,150.26,545.5301,4.54776,17.73253,99.20594,190.185304,44.44646,10.52643,120.48311600000001,152.2969,198.132352,546.473421,34.972902000000005,72.24723,601.8453489999999,6.081507,402.49989999999997,23.45201,114.51711,6.02131,0.0,0.0,335.707719,169.032007,162.878686,48.4182,15.89257,25.641534,2.92743,2.448392,5.5266470000000005,7.700156999999999,46.99497,8.80952,24.940453,3.37616,0.924571,7.7301400000000005,835.7312089999999,1.86916,0.0,108.54673199999999,0.0,50.209852999999995,97.253185,190.409212,119.692466,31.665076,1.03872,406.870202,41.26957,45.822764,0.0,0.0,0.0
R-BACKGROUND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
