node,L-CORTEX_VISUAL,L-CORTEX_SOMATOSENSORY,L-CORTEX_MOTOR,L-CORTEX_AUDITORY,L-CORTEX_TEMPORAL_ASSOC,L-CORTEX_PREFRONTAL,L-CORTEX_INSULAR,L-CORTEX_GUSTATORY,L-CORTEX_RETROSPLENIAL,L-PARAHIPPOCAMPAL/ENTORHINAL,L-HIPPOCAMPAL FORMATION,L-AMYGDALA,L-BASALGANGLIA_STRIATUM,L-BASALGANGLIA_PALLIDUM,L-SEPTUM,L-BASAL_FOREBRAIN,L-THALAMUS,L-THALAMUS_VISUAL,L-THALAMUS_AUDITORY,L-HYPOTHALAMUS,L-EPITHALAMUS/HABENULA,L-MIDBRAIN,L-PONS,L-MEDULLA,L-CEREBELLUM,L-OLFACTORY,L-LIMBIC_CORTEX,L-WHITE_MATTER,L-VENTRICLES_CSF,L-CRANIAL_NERVES,L-ISOCORTEX_MASK,L-GLOBAL_MASKS,L-BACKGROUND,R-CORTEX_VISUAL,R-CORTEX_SOMATOSENSORY,R-CORTEX_MOTOR,R-CORTEX_AUDITORY,R-CORTEX_TEMPORAL_ASSOC,R-CORTEX_PREFRONTAL,R-CORTEX_INSULAR,R-CORTEX_GUSTATORY,R-CORTEX_RETROSPLENIAL,R-PARAHIPPOCAMPAL/ENTORHINAL,R-HIPPOCAMPAL FORMATION,R-AMYGDALA,R-BASALGANGLIA_STRIATUM,R-BASALGANGLIA_PALLIDUM,R-SEPTUM,R-BASAL_FOREBRAIN,R-THALAMUS,R-THALAMUS_VISUAL,R-THALAMUS_AUDITORY,R-HYPOTHALAMUS,R-EPITHALAMUS/HABENULA,R-MIDBRAIN,R-PONS,R-MEDULLA,R-CEREBELLUM,R-OLFACTORY,R-LIMBIC_CORTEX,R-WHITE_MATTER,R-VENTRICLES_CSF,R-CRANIAL_NERVES,R-ISOCORTEX_MASK,R-GLOBAL_MASKS,R-BACKGROUND
L-THALAMUS_VISUAL,87.072815,336.38804600000003,9.795254,28.302797,77.213105,0.0,3.65017,3.840352,14.017447,82.0596,101.01336,64.53031,42.677785,3.32174,9.719742,6.05085,31.664258,0.0,0.888305,19.376099,0.0,55.336014,266.038217,20.515128,19.273786,103.983966,1.70864,85.46824600000001,26.198710000000002,18.902363,0.0,0.0,0.0,49.234684,20.170037999999998,23.836141,0.0,7.135359,10.234878,7.057833,0.0,12.147402,22.387085000000003,3.60619,5.083212,306.91741,0.0,13.952451,19.10591,24.667679,0.0,0.0,5.86279,17.13151,30.205979000000003,63.14834200000001,118.94595899999999,13.995352,54.767439,5.101062,168.66260799999998,20.60543,16.450101,2.16538,0.833576,0.0
L-THALAMUS_AUDITORY,89.05350200000001,116.335759,0.0,23.271228999999998,13.746779,0.866186,1.95829,0.0,8.254256,378.830791,50.910464000000005,3.28515,3.542661,0.0,0.960989,3.88185,23.410308,0.888305,0.0,2.899105,0.0,12.497748999999999,44.577289,4.746646,3.6887,10.739757,0.0,29.953602,18.06378,9.768023,0.0,0.0,0.0,28.136502,6.014076,0.0,0.0,0.750621,4.24634,4.66745,0.0,6.039047,2.4285439999999996,2.630517,0.973003,93.316833,0.0,3.5779699999999997,8.08301,4.8147470000000006,0.0,0.0,7.782934000000001,3.112896,9.17595,40.736281999999996,59.543614,1.978033,29.965113000000002,3.758843,84.483457,19.012518,17.88124,0.0,0.0,0.0
L-HYPOTHALAMUS,902.692982,525.249328,354.367281,148.507834,674.166123,113.792657,1272.798086,326.90255,241.707068,974.733025,170.796511,116.417143,865.4987480000001,28.321729,18.458844,117.10241199999999,467.90211999999997,19.376099,2.899105,819.404444,32.284913,650.340355,212.066713,192.353448,138.158853,2834.798027,47.928760999999994,672.7980190000001,102.541792,331.31368,4.049132,0.0,0.0,2659.017684,6802.919288,1468.150367,90.395746,210.23293099999998,44.520441,578.40565,395.357796,2160.34697,585.752539,651.726811,200.637748,3575.992902,92.250474,90.227549,168.708392,1796.11936,25.434521,13.013877,1954.245604,59.142046,344.263986,245.705273,114.475028,285.96864500000004,919.5191120000001,70.192272,2314.871325,219.538641,811.531465,7.106905,2.9545670000000004,0.0
L-EPITHALAMUS/HABENULA,318.103794,373.128219,43.382582,64.16524,349.04194299999995,8.328251,392.97293,2.6348599999999998,13.301514999999998,33.214695999999996,20.67819,22.229871,72.93899300000001,0.0,0.0,11.165479999999999,1.255678,0.0,0.0,32.284913,0.0,12.670846,3.176102,5.0369019999999995,7.998819999999999,170.75683,1.18173,22.331656000000002,9.050062,31.092070999999997,0.0,0.0,0.0,1.031901,17.170493,6.302711,0.484665,2.9025939999999997,1.0251190000000001,0.958438,1.82963,3.822819,18.514643,29.4942,26.52789,15.38679,8.53296,1.5146,0.0,1.981643,2.35548,0.0,261.08138,0.0,6.012881999999999,48.4316,4.40664,14.658520000000001,44.01068,0.0,23.797378000000002,1.78196,100.51656,0.0,0.412517,0.0
L-MIDBRAIN,6050.201194,6772.974555,230.939704,2141.888542,1403.1111720000001,86.677765,536.427015,150.887875,1476.935596,2087.9513859999997,1323.600743,380.270979,420.003369,2.3667,92.83020099999999,54.997800999999995,2556.963376,55.336014,12.497749,650.340355,12.670846000000001,2752.198232,3905.13798,4273.500881,5394.621757,378.308254,115.48552,2667.740846,2202.051135,709.170751,2.3890599999999997,310.647178,0.0,1905.456629,5113.518267,514.049639,88.74437400000001,705.745291,67.392565,2119.069874,1082.923483,1486.225606,1655.738346,911.035885,280.867509,6474.556301,105.17306199999999,123.47314100000001,399.88472,3592.631582,245.73418599999997,76.814749,800.719908,309.611047,2352.2254239999997,1445.294339,3389.312738,5954.252649999999,4465.64036,237.93555999999998,3301.3768609999997,2500.251128,897.129345,27.765674999999998,700.326043,0.0
L-PONS,2641.517628,2110.910153,199.987739,834.47282,1698.120825,30.598543,32.912169999999996,13.569936,2085.995178,1556.1200179999998,850.481631,614.079104,514.191214,0.0,34.266511,61.419746999999994,922.960029,266.038217,44.577289,212.066713,3.176102,3905.13798,4056.613732,3376.532705,848.842128,611.032784,85.092563,2212.318298,466.47866700000003,944.474731,1.72079,153.72803,0.0,6745.930943,765.208887,410.354127,16.335579,686.681277,73.177205,194.800891,48.910737000000005,3547.743864,408.577366,1322.253076,75.07974,912.2166910000001,15.330067000000001,57.15996,35.538612,323.759372,10.921199999999999,12.914436,261.57595100000003,27.229843000000002,1903.12663,3899.628747,3972.240754,220.256406,1312.089093,104.526426,3968.034345,337.855071,797.290391,2.270978,3.643662,0.0
L-MEDULLA,2735.555321,1202.204365,32.453218,1094.094681,3469.873243,10.088154,24.643309,3.9390349999999996,1740.0794700000001,2332.425859,361.532061,95.202542,35.238597999999996,0.0,12.334482000000001,10.910265,1085.772036,20.515128,4.746646,192.353448,5.0369019999999995,4273.500881,3376.532705,2666.035772,2678.011643,84.489183,22.693496,1577.359438,680.7313630000001,272.734915,0.0,117.03114,0.0,3611.366696,193.178156,126.40741200000001,11.8651,535.911926,9.287803,89.847763,29.346587,1592.777012,90.92007199999999,386.90103,27.951105000000002,136.868078,5.037713,7.548026999999999,6.365942,212.60863,1.55466,1.96682,37.989838,8.329392,3975.168166,1673.342281,1158.3739,1533.610467,293.45436,23.058418,1169.293739,228.131497,136.426301,0.86452,15.231501,0.0
L-CEREBELLUM,2804.90016,2208.740366,644.988394,357.133354,665.820062,158.34199,67.883852,17.617018,356.47759,390.326967,680.685229,370.956596,487.064644,0.0,51.42315299999999,51.535151,10912.5481,19.273786,3.6887,138.15885300000002,7.998819999999999,5394.621757,848.842128,2678.011643,14434.993419999999,424.74537,104.38288,4166.936474,4933.284969,528.022509,4.322174,1781.5302350000002,0.0,586.333657,979.371625,266.327345,72.49058099999999,380.370192,302.517268,924.847228,462.312115,132.372768,824.696946,466.41781,569.288918,833.456826,32.50087,18.349335,91.223146,1597.9478920000001,74.405909,116.058564,112.439463,53.648398,3637.769969,1096.382284,2069.689579,5431.197545,1703.768778,116.559432,2850.000395,1648.256738,440.354419,7.002129999999999,365.412876,0.0
L-OLFACTORY,2650.261644,10826.876924,7463.729182,2651.50027,1820.877827,534.174242,1664.1857929999999,124.726227,482.81284,1118.7178410000001,2413.161422,3192.183958,9916.825529,21.16683,257.554077,627.5944939999999,1534.374682,103.983966,10.739757,2834.798027,170.75683,378.30825400000003,611.032784,84.489183,424.74537,4253.43864,168.86011200000002,1741.306066,700.7940140000001,2116.2247319999997,19.510830000000002,0.0,0.0,199.812868,354.998648,1804.6109860000001,11.163509000000001,117.789213,580.313193,106.002154,29.074609000000002,213.427399,974.64732,258.751373,152.56582099999997,1489.223042,45.56084799999999,221.95263000000003,70.630932,381.326164,10.01195,9.252239,4262.697937,32.198653,438.60046800000003,355.974895,178.867328,161.992617,1008.2275470000001,55.623306,900.875325,184.864109,1227.6445429999999,2.51566,3.754857,0.0
L-LIMBIC_CORTEX,889.494188,1543.047302,332.56101,178.595262,245.051073,21.808806,330.48308000000003,37.81335,45.628697,159.685763,19.646437,19.625989999999998,72.34622999999999,0.0,20.437711,0.604912,10.173579,1.70864,0.0,47.928761,1.18173,115.48552000000001,85.092563,22.693496,104.38288,168.86011200000002,0.0,72.955613,48.639734000000004,20.59326,0.0,3.83587,0.0,64.152368,98.449568,67.91859199999999,8.320063000000001,23.676908,20.294072,18.109711,5.530239,18.996307,236.58920799999999,73.963774,39.420249999999996,95.382611,50.60327,5.751692,0.0,165.09201000000002,3.69641,4.20442,93.012045,5.83355,87.285143,150.179745,31.061814999999996,110.78076700000001,88.317612,4.86613,142.883323,29.92264,71.65041000000001,0.425639,0.7725,0.0
L-WHITE_MATTER,4574.788022,9244.495784,931.817466,1936.812124,2801.1622460000003,259.782127,890.538199,96.835524,2448.541932,4088.4868149999998,1233.6880039999999,618.430325,1086.001168,18.44059,158.084623,162.750966,2408.4799279999997,85.46824600000001,29.953602000000004,672.798019,22.331656000000002,2667.740846,2212.318298,1577.359438,4166.936474,1741.3060659999999,72.955613,1440.6515960000002,909.8300220000001,764.204994,1.56669,174.59307,0.0,2238.181449,2836.949022,3647.325033,101.081693,399.346056,368.388591,246.903104,76.767428,2792.153617,938.764166,621.833396,220.02791200000001,3621.730321,34.524884,325.591055,246.13827500000002,1644.0675589999998,29.694009,61.316806,586.827822,117.856746,1126.552334,1325.070434,1661.930234,2213.1895190000005,1091.689055,91.28041400000001,3442.159818,1041.528581,648.034865,11.199909,87.43241499999999,0.0
L-VENTRICLES_CSF,2063.653482,1796.943066,414.47985100000005,448.592335,832.92822,18.109840000000002,89.834012,5.531173,2245.76004,2008.350342,312.094644,437.14110000000005,80.67877,3.2376370000000003,12.368098,12.650960999999999,2992.300748,26.19871,18.06378,102.541792,9.050062,2202.051135,466.47866700000003,680.731363,4933.284969,700.7940140000001,48.639734000000004,909.8300220000001,137.379852,356.23883,0.0,207.8299,0.0,583.820738,359.619553,196.670002,5.835407,45.70039,32.092948,93.70017299999999,37.794934999999995,2464.984992,265.079515,88.978755,75.541046,586.60994,4.151575,33.351211,45.1242,244.21147299999998,2.278572,11.97785,40.384734,16.354512,1009.9139500000001,330.509595,408.85632599999997,599.405722,380.123421,31.300228,601.8096859999999,192.712666,125.046352,5.070422000000001,21.051038,0.0
L-CRANIAL_NERVES,1550.104355,1482.041289,320.161708,1227.519812,2353.933299,30.843928,845.310391,116.875814,573.363916,2026.0080019999998,645.651839,88.397815,500.83852700000006,7.500859999999999,39.609569,81.81405,1400.5161,18.902363,9.768023,331.31368000000003,31.092070999999997,709.170751,944.474731,272.734915,528.022509,2116.224732,20.59326,764.2049939999999,356.23883,300.90554000000003,1.87265,33.22936,0.0,2677.694587,1225.1984870000001,1634.591752,17.341533,383.60013399999997,64.882415,142.118607,78.908478,2203.500607,504.981921,276.817482,53.197701,1214.004557,15.96148,149.50333,62.103198000000006,609.027959,13.069139999999999,16.18763,428.969727,24.708531999999998,792.237738,516.107878,299.171962,240.963058,261.55418799999995,31.927948999999998,899.189693,198.80023799999998,299.36564899999996,0.416385,7.165540999999999,0.0
L-ISOCORTEX_MASK,20.366509999999998,38.192424,3.742009,19.868695000000002,43.99243,4.346431,34.68229,1.42424,0.38554,5.764123,3.82702,1.29792,15.5442,0.0,0.0,3.39487,2.12135,0.0,0.0,4.049132,0.0,2.3890599999999997,1.72079,0.0,4.322174,19.510830000000002,0.0,1.56669,0.0,1.87265,0.0,0.0,0.0,0.9917140000000001,4.721147,1.12258,0.0,0.0,0.0,1.243942,0.0,0.0,4.35755,5.6373,6.893619999999999,6.465512,3.0416499999999997,1.46665,0.0,0.0,0.0,0.0,30.340372000000002,0.0,2.99215,17.114484,0.0,0.0,5.3030409999999994,0.0,4.47392,0.0,10.6666,0.0,0.0,0.0
