node,L-CORTEX_VISUAL,L-CORTEX_SOMATOSENSORY,L-CORTEX_MOTOR,L-CORTEX_AUDITORY,L-CORTEX_TEMPORAL_ASSOC,L-CORTEX_PREFRONTAL,L-CORTEX_INSULAR,L-CORTEX_GUSTATORY,L-CORTEX_RETROSPLENIAL,L-PARAHIPPOCAMPAL/ENTORHINAL,L-HIPPOCAMPAL FORMATION,L-AMYGDALA,L-BASALGANGLIA_STRIATUM,L-BASALGANGLIA_PALLIDUM,L-SEPTUM,L-BASAL_FOREBRAIN,L-THALAMUS,L-THALAMUS_VISUAL,L-THALAMUS_AUDITORY,L-HYPOTHALAMUS,L-EPITHALAMUS/HABENULA,L-MIDBRAIN,L-PONS,L-MEDULLA,L-CEREBELLUM,L-OLFACTORY,L-LIMBIC_CORTEX,L-WHITE_MATTER,L-VENTRICLES_CSF,L-CRANIAL_NERVES,L-ISOCORTEX_MASK,L-GLOBAL_MASKS,L-BACKGROUND,R-CORTEX_VISUAL,R-CORTEX_SOMATOSENSORY,R-CORTEX_MOTOR,R-CORTEX_AUDITORY,R-CORTEX_TEMPORAL_ASSOC,R-CORTEX_PREFRONTAL,R-CORTEX_INSULAR,R-CORTEX_GUSTATORY,R-CORTEX_RETROSPLENIAL,R-PARAHIPPOCAMPAL/ENTORHINAL,R-HIPPOCAMPAL FORMATION,R-AMYGDALA,R-BASALGANGLIA_STRIATUM,R-BASALGANGLIA_PALLIDUM,R-SEPTUM,R-BASAL_FOREBRAIN,R-THALAMUS,R-THALAMUS_VISUAL,R-THALAMUS_AUDITORY,R-HYPOTHALAMUS,R-EPITHALAMUS/HABENULA,R-MIDBRAIN,R-PONS,R-MEDULLA,R-CEREBELLUM,R-OLFACTORY,R-LIMBIC_CORTEX,R-WHITE_MATTER,R-VENTRICLES_CSF,R-CRANIAL_NERVES,R-ISOCORTEX_MASK,R-GLOBAL_MASKS,R-BACKGROUND
L-HIPPOCAMPAL FORMATION,8775.352866000001,2092.74961,764.826274,96.237559,402.362855,84.565808,248.78892299999998,30.984258999999998,1669.836593,2275.74055,2664.203186,819.4579180000001,1689.108712,27.913817,64.34308,93.31671500000002,1734.91555,155.60874,175.650208,281.153859,48.063677,1113.590729,752.650494,209.77509799999999,596.059143,3487.3078530000003,221.06521,1967.2250530000001,319.932434,542.98871,2.11395,15.683581,0.0,295.554822,294.957767,194.199739,116.763874,51.764402,123.798694,16.273316,1.52676,105.59700099999999,43.62738,485.879378,74.292929,210.07985,13.572162,18.931548,53.337995,312.136278,27.532847,3.300648,121.462428,7.329391,204.172787,80.297768,93.68216,125.87684999999999,388.985063,17.917161999999998,348.783379,72.183797,100.258137,0.0,1.719489,0.0
L-AMYGDALA,1356.082115,2132.728661,1548.337648,117.541632,167.407958,91.112894,83.226027,5.897259999999999,357.20212399999997,800.451421,819.457918,114.64577600000001,1034.0295540000002,39.33948,85.101469,82.415323,829.083512,104.60308,31.654420000000002,223.743858,24.979352,483.450483,495.417092,199.237841,851.258965,918.4933369999999,27.455784,835.890583,174.516848,203.319591,3.23014,11.430489000000001,0.0,97.698548,566.628485,510.528733,52.646671,22.661694,93.93646,28.514251,2.740656,39.234378,38.257242,131.408088,42.271069000000004,370.966962,49.256611,27.421146,30.511511,258.672435,9.300912,1.491816,113.132215,19.549641,168.114666,241.263416,82.000066,170.69534600000003,224.715605,9.845561,269.708432,58.925337,76.23817299999999,7.1683900000000005,1.46252,0.0
L-BASALGANGLIA_STRIATUM,2879.796488,9368.746553,9174.669019,457.793463,367.206911,662.810059,888.994854,63.421166,465.365368,1660.15187,1689.108712,1034.029554,2427.8716000000004,106.105515,350.77124000000003,384.98717,2570.645206,36.392582000000004,40.15014,1663.246927,121.77159,1263.902442,1051.322005,973.028715,838.946225,5052.8250259999995,72.756905,2573.132091,869.37334,1793.8190690000001,15.82859,33.79135,0.0,246.33589800000001,645.285496,1131.826749,96.001567,56.275585,892.41681,156.43375,23.085357,145.921946,70.472343,394.20692,124.63266399999999,1068.532892,57.736666,142.18407,241.099464,615.256226,8.83484,0.603686,545.382547,42.14339,510.654267,549.808385,466.137844,258.869732,1795.6130469999998,28.029444,712.85373,132.374821,342.93364699999995,3.82957,9.44107,0.0
L-BASALGANGLIA_PALLIDUM,52.875699,39.02834,53.558645,5.47333,3.6956249999999997,11.755389,2.57903,2.22234,23.980504,45.735118,27.913816999999998,39.33948,106.10551499999998,0.0,9.638209999999999,4.8861110000000005,42.475389,0.0,0.0,28.486133000000002,3.2588630000000003,21.232808,16.23568,16.780482,20.108831000000002,153.134278,0.0,59.806326999999996,19.692071,27.198672000000002,1.54718,2.10377,0.0,21.930041,24.971899999999998,24.879388000000002,5.727263,2.80541,4.9387430000000005,3.751951,0.0,15.543827,3.27101,31.294512,5.7491,28.769016999999998,5.33134,1.70886,13.957650000000001,45.431999999999995,0.0,0.0,15.526963,0.0,14.213182,6.81604,14.574488,20.13883,31.575048999999996,0.0,22.641313999999998,15.575553,7.045720000000001,0.0,0.0,0.0
L-SEPTUM,158.987969,762.50132,630.55521,29.198722,27.735063999999998,77.504485,109.980397,7.1057,43.657752,88.17132600000001,64.34308,85.10146900000001,350.77124,9.638209999999999,38.41546,24.897133,164.303924,0.0,2.968013,130.861304,32.710018000000005,49.177799,56.447044000000005,43.221046,36.054332,750.926606,5.57607,215.107077,34.604572000000005,127.09630800000001,3.37209,0.538922,0.0,21.729119999999998,128.323182,296.08851799999997,11.051369999999999,6.30036,100.740022,13.732162,0.0,1.0076390000000002,10.191932,21.245557,18.498202999999997,173.461859,5.44857,22.245908,68.67903,60.276082,0.949971,0.0,49.879797,3.6639180000000002,33.287971,36.114291,23.093812,26.860813999999998,158.82288400000002,14.32745,107.99792,18.766761000000002,41.851354,0.693464,0.560338,0.0
L-BASAL_FOREBRAIN,213.922396,283.451013,540.26354,10.210381,20.453906,59.368078000000004,15.744378000000001,0.0,38.485357,80.394205,93.316715,82.415323,384.98717,4.8861110000000005,24.897133,55.0842,161.615135,0.721444,0.501808,186.729895,3.484209,119.078553,89.188635,87.513581,67.550874,368.76887,2.97828,174.924918,44.778887,162.569185,0.0,3.773676,0.0,18.852547,43.208269,193.554795,8.755821,5.409668,86.469641,9.375868,0.0,10.51572,4.284223,26.54823,21.782676,80.89751,2.914841,11.02606,8.98243,41.607268,3.801377,0.0,54.550595,3.56599,29.196691,45.270576,38.736107,21.114565,185.32795,2.137733,56.270758,12.151701,34.007273,0.0,1.071546,0.0
L-THALAMUS,6331.371814,1527.038241,1533.026848,243.628319,518.643885,247.031524,201.872939,5.247493,1116.622163,1565.557758,1734.91555,829.083512,2570.645206,42.475389,164.303924,161.615135,5286.379354,26.786189,16.4777,991.17958,57.16479,1778.717932,2187.238492,1341.150321,6735.5269880000005,3934.734047,58.97919400000001,3521.9661340000002,2123.386405,913.409593,5.3698,381.797841,0.0,566.374674,502.463697,733.728763,145.775872,111.050731,276.778567,36.659447,5.222491,238.260536,67.35294400000001,655.567389,235.720077,489.40484,34.17842,39.217954999999996,165.093797,704.6967559999999,43.431723000000005,9.523868,320.755507,10.951212,1439.77303,1006.737078,1165.8909859999999,929.975649,859.106363,31.455016,1092.714948,544.182639,336.181198,0.0,122.55256100000001,0.0
L-THALAMUS_VISUAL,143.779593,48.751013,12.203139,13.808853999999998,53.55868,1.57021,10.03321,2.0594,35.571403000000004,202.01744,155.60874,104.60307999999999,36.392582,0.0,0.0,0.721444,26.786189,0.0,4.10185,0.7789349999999999,0.615891,14.005882999999999,57.409389000000004,6.142022,7.03291,158.94226,8.35124,37.149663,22.1511,12.006,0.0,0.0,0.0,1.266053,5.786609,6.497572,2.91283,0.306628,0.749621,0.0,0.0,0.587983,0.0,8.416851999999999,0.892295,1.629464,0.0,0.0,0.0,12.019496,0.0,0.0,0.0,0.0,2.054965,3.30715,0.864372,4.042964,9.736009,0.0,0.815554,0.0,0.0,0.0,0.0,0.0
L-THALAMUS_AUDITORY,100.776513,13.12041,6.032671,1.28557,17.701607,0.0,6.193937,0.0,50.933977,48.720063,175.650208,31.654420000000002,40.15014,0.0,2.968013,0.501808,16.4777,4.10185,0.0,5.546889999999999,1.6266,11.327905,8.79036,0.450281,6.904912,79.29943,2.045643,23.360993,9.691049,11.829146,0.0,0.0,0.0,1.883518,0.958538,1.56849,1.886508,0.877202,0.77883,1.99071,0.0,0.519896,0.0,2.724291,0.0,1.122483,0.0,0.0,0.476394,0.874725,0.0,0.0,3.024909,0.0,0.969282,0.0,0.626965,0.0,6.421163,0.0,4.296277,0.499633,1.71403,0.0,0.0,0.0
L-HYPOTHALAMUS,1035.860532,435.812502,1166.506295,37.267108,92.922387,229.852639,68.59204299999999,3.43038,459.560653,142.109781,281.153859,223.743858,1663.2469270000001,28.486133000000002,130.861304,186.729895,991.17958,0.7789349999999999,5.54689,2119.7637760000002,40.950173,524.261711,346.530814,368.030729,293.168966,1321.492376,31.115797,1102.593469,207.074683,583.355284,2.4228959999999997,15.727870000000001,0.0,542.638996,1088.958358,1200.088381,124.928333,72.190925,269.279246,69.615769,2.3294509999999997,267.825766,86.191435,509.316966,326.998569,1045.672988,377.567814,77.976775,179.416289,1135.129892,22.228861000000002,2.434488,1050.114614,89.24233800000002,374.36454699999996,322.46997700000003,387.00586500000003,1092.390103,703.417028,25.723418,1106.284465,256.464136,409.45061100000004,0.623676,15.3733,0.0
L-EPITHALAMUS/HABENULA,122.618438,477.79552,306.25689800000004,24.478405,15.943791999999998,6.803016,28.82152,8.615748,16.406989,57.351741,48.063677,24.979352,121.77159,3.258863,32.710018,3.484209,57.16479,0.615891,1.6266,40.950173,0.0,24.567847,28.427122,23.296413,50.916739,193.36480999999998,4.40033,86.25941,23.742961,30.282497,0.0,1.6065,0.0,5.855836,36.541092,56.228961,0.429876,2.469156,16.601321,1.34732,0.0,1.999843,2.530891,9.65982,4.526979,19.053643,0.0,7.635584000000001,2.22719,28.533775,1.46489,0.83157,23.319094,0.0,17.623781,17.347346,14.929028,4.9253029999999995,22.793479,2.90467,21.920039000000003,1.4189,3.568558,0.0,0.72428,0.0
L-MIDBRAIN,2004.530947,277.94262000000003,566.200046,37.528006,283.472707,150.266831,56.603868000000006,1.429586,1552.053067,883.826041,1113.590729,483.450483,1263.902442,21.232808,49.177799,119.078553,1778.717932,14.005882999999999,11.327905,524.261711,24.567847,2000.101936,2437.721269,2705.201704,3218.9685489999997,1225.2261,79.848517,2353.017557,1277.471908,584.868641,0.981386,612.592768,0.0,480.951847,244.90152799999998,352.558126,83.96401300000001,207.25540800000002,116.883669,28.133108000000004,2.61304,327.66179,120.59315699999999,1172.084435,292.87122899999997,487.868359,53.756271999999996,34.737779,116.697924,725.440884,67.992253,43.332839,226.874817,12.94719,2587.331137,1171.49693,725.784215,1119.807433,702.977935,31.802595,1437.0314290000001,267.307262,359.702052,2.560279,15.194556,0.0
L-PONS,2127.671398,2599.406827,759.05241,60.475639,395.052095,148.975541,247.623252,32.568701,1407.220601,219.32062100000002,752.650494,495.417092,1051.322005,16.23568,56.447044,89.188635,2187.238492,57.409389,8.79036,346.530814,28.427122,2437.721269,2201.359978,5028.991138,1753.6182720000002,2126.090192,74.24347,1986.489565,534.48125,408.84308699999997,0.854608,94.29757399999998,0.0,467.88453200000004,246.82456299999998,394.7,54.635361,251.487922,167.148486,14.493545999999998,1.36904,436.875426,25.40965,361.652895,101.00945399999999,408.90540500000003,53.750991,20.496685,92.578615,426.610648,38.452162,2.60634,223.085477,4.815761,1315.909366,2202.60757,1310.261694,1891.585642,458.68017,20.528753,2044.227482,192.149915,225.518683,2.245194,26.766773999999998,0.0
L-MEDULLA,1175.365339,157.006279,323.565996,16.4717,918.961308,108.12004,36.020992,0.0,1405.376468,100.381182,209.77509799999999,199.237841,973.028715,16.780482,43.221046,87.51358099999999,1341.150321,6.142022,0.450281,368.030729,23.296413,2705.201704,5028.991138,3031.0252060000003,3836.823699,877.436154,34.714932,3177.13623,1040.457163,509.44896600000004,0.872989,356.50339499999995,0.0,622.720072,146.36456,283.476353,32.245905,272.923117,137.267431,8.339435,1.795306,430.382253,34.257061,415.133191,134.38247900000002,384.084512,24.298914,11.968254,93.428827,940.1262409999999,29.365806999999997,2.505532,220.86607,7.903928,1937.268293,2796.962094,2646.142131,3286.173789,378.981326,19.273986,2747.118828,338.502894,305.212669,3.887651,264.578595,0.0
L-CEREBELLUM,3507.756555,1083.21981,584.922768,108.812963,303.733467,172.754089,120.411091,26.8786,753.3177919999999,848.26803,596.059143,851.258965,838.946225,20.108831000000002,36.054332,67.55087400000001,6735.526988,7.03291,6.904912,293.168966,50.91673899999999,3218.968549,1753.618272,3836.823699,11437.521336,1566.2019670000002,39.953922,5128.078015,3119.770275,826.251516,10.1206,1880.8835339999998,0.0,752.393105,454.901324,352.481566,122.459826,282.623987,226.17615899999998,49.52677,6.174454000000001,318.459658,431.910519,2328.767357,677.0698269999999,546.7271619999999,41.717007,40.832725999999994,169.921377,1394.682349,87.963587,55.896952999999996,206.90429,14.583787000000001,5135.326463,1833.670938,3026.094294,5218.873884,896.368824,21.671733000000003,2402.593923,1576.5424520000001,502.16250900000006,1.46564,325.106193,0.0
L-OLFACTORY,7382.969347,34088.798701,19215.012988000002,2029.177143,1669.362482,2666.325342,2323.921249,491.74790299999995,1046.014171,6124.835696,3487.3078530000003,918.493337,5052.825026,153.134278,750.926606,368.76887,3934.734047,158.94226,79.29943,1321.492376,193.36480999999998,1225.2261,2126.0901919999997,877.436154,1566.201967,3306.637994,247.349757,3783.210136,1139.049703,1213.1396670000001,14.913772,61.98472399999999,0.0,575.768246,2392.184983,2568.822708,267.371348,161.35245700000002,813.04473,225.943664,58.844443,199.11833000000001,339.591961,824.350561,308.243495,1455.234675,103.803295,410.86524,225.81319299999998,1868.559962,55.470779,5.684162,770.994974,71.159672,820.116096,693.488439,574.938148,524.432836,2242.739352,65.264571,1426.514772,288.909379,604.213685,11.518304,12.931929,0.0
L-LIMBIC_CORTEX,861.196464,284.344544,246.75075,28.957653,30.13829,59.132898,21.563228,6.19628,58.26732,84.259242,221.06521,27.455783999999998,72.75690499999999,0.0,5.57607,2.97828,58.979194,8.35124,2.045643,31.115797,4.40033,79.848517,74.24347,34.714932,39.953922000000006,247.349757,0.0,103.70497399999999,39.775625999999995,36.38866,0.0,0.599924,0.0,41.570864,88.950498,33.975612,25.389173,1.21799,96.846463,5.4968699999999995,0.950482,14.519813,5.971243,48.08464,5.26333,49.767945,1.9244,3.18242,6.72539,14.448531000000001,1.11328,0.0,12.45064,1.32149,13.353697,2.30771,8.616023,6.9733540000000005,49.080601,2.376409,30.825362,3.96843,11.919267999999999,0.0,0.590772,0.0
L-WHITE_MATTER,4508.479153,2808.079303,2882.536133,277.848273,719.2867580000001,541.952249,308.660529,38.372332,1881.784896,1788.069683,1967.2250530000001,835.890583,2573.132091,59.806327,215.107077,174.924918,3521.9661340000002,37.149663000000004,23.360993,1102.593469,86.25941,2353.017557,1986.489565,3177.13623,5128.078015,3783.210136,103.70497399999999,2962.07831,1649.5376410000001,803.1495659999999,1.05463,904.839692,0.0,595.264371,833.138513,1246.823599,179.631882,181.075608,493.559605,91.378528,7.496813,329.639299,392.183617,1415.865903,258.039842,903.8154559999999,77.053437,93.740357,196.25594800000002,2620.5659610000002,63.514248,7.420101,428.079508,35.142183,1758.957881,886.570676,834.639224,4649.34429,1152.071884,31.2114,1620.323731,1266.880807,455.914246,1.582173,179.77265500000001,0.0
L-VENTRICLES_CSF,1436.945904,549.644254,413.987118,64.095011,104.893625,63.111484,56.80404,1.89735,670.6991869999999,199.157664,319.932434,174.516848,869.37334,19.692071,34.604572000000005,44.778887,2123.386405,22.1511,9.691049,207.074683,23.742960999999998,1277.471908,534.4812499999999,1040.457163,3119.770275,1139.049703,39.775625999999995,1649.537641,177.313208,232.74239599999996,1.95323,154.763658,0.0,211.531472,103.470071,143.455522,40.222563,42.947518,91.61694299999999,10.996914,0.0,77.78058200000001,23.361413,243.325891,84.904589,140.702148,24.333972999999997,7.533950000000001,33.63912,223.612427,9.92294,5.75295,99.606895,3.2400210000000005,653.058095,592.569821,611.554905,659.10759,280.699692,7.76996,610.093364,241.184902,112.41059700000001,0.733344,22.112609000000003,0.0
L-CRANIAL_NERVES,1089.9312889999999,490.792686,1362.268877,20.761544,107.38170699999999,237.883418,82.536854,3.5001889999999998,800.3022119999999,630.344073,542.98871,203.319591,1793.8190690000001,27.198672000000002,127.096308,162.569185,913.409593,12.006,11.829146,583.355284,30.282497,584.868641,408.843087,509.448966,826.2515159999999,1213.139667,36.38866,803.149566,232.74239599999999,135.41107,2.70878,57.996074,0.0,235.605311,400.39189,618.49411,61.948943,37.718196999999996,192.409936,35.316672,0.0,182.227624,32.12784,272.37256,91.956636,401.381312,73.613085,55.768277,96.56671,344.492229,17.528963,1.29996,250.939212,18.640689,390.927713,186.92667600000001,192.992872,703.587544,477.578842,14.194371,715.621972,87.386411,171.25948200000002,3.49044,4.64986,0.0
L-ISOCORTEX_MASK,6.8736820000000005,25.638538,43.169079999999994,0.0,4.57147,1.34272,0.993582,0.0,5.5921,2.829056,2.11395,3.23014,15.82859,1.54718,3.37209,0.0,5.3698,0.0,0.0,2.4228959999999997,0.0,0.981386,0.854608,0.872989,10.1206,14.913772,0.0,1.05463,1.95323,2.70878,0.0,0.0,0.0,0.0,11.19196,6.524521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57734,0.0,3.21863,0.0,0.0,0.0,0.0,1.56449,0.0,0.0,1.366546,0.0,0.653779,1.2992810000000001,0.0,2.83003,0.0,0.0,0.0,0.0,0.0
